Airline,Source,Destination,Total_Stops,Price,day_of_Journey,month_of_Journey,year_of_Journey,Total_duration_in_minutes,Dep_Time_Hour,Dep_Time_Minute,Arrival_Time_Hour,Arrival_Time_Minute
Jet Airways,Delhi,Cochin,2.0,10368.0,9.0,6.0,2019.0,1125.0,9.0,40.0,4.0,25.0
Multiple carriers,Delhi,Cochin,1.0,11098.0,9.0,6.0,2019.0,505.0,10.0,35.0,19.0,0.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,24.0,5.0,2019.0,345.0,14.0,5.0,19.0,50.0
Jet Airways,Kolkata,Banglore,1.0,13731.0,9.0,6.0,2019.0,450.0,21.0,10.0,4.0,40.0
IndiGo,Chennai,Kolkata,0.0,7295.0,1.0,3.0,2019.0,145.0,14.0,40.0,17.0,5.0
GoAir,Banglore,Delhi,0.0,3898.0,15.0,6.0,2019.0,170.0,11.0,40.0,14.0,30.0
Jet Airways,Delhi,Cochin,1.0,14714.0,27.0,6.0,2019.0,540.0,10.0,0.0,19.0,0.0
SpiceJet,Chennai,Kolkata,0.0,3543.0,6.0,6.0,2019.0,135.0,9.0,45.0,12.0,0.0
SpiceJet,Chennai,Kolkata,0.0,3807.0,24.0,3.0,2019.0,155.0,9.0,30.0,12.0,5.0
Jet Airways,Banglore,Delhi,1.0,11087.0,18.0,3.0,2019.0,730.0,16.0,55.0,5.0,5.0
Air India,Delhi,Cochin,1.0,6482.0,21.0,3.0,2019.0,1255.0,12.0,30.0,9.0,25.0
SpiceJet,Kolkata,Banglore,0.0,3815.0,27.0,3.0,2019.0,150.0,17.0,15.0,19.0,45.0
GoAir,Banglore,Delhi,0.0,18558.0,1.0,3.0,2019.0,175.0,20.0,55.0,23.0,50.0
Jet Airways,Delhi,Cochin,1.0,14714.0,1.0,6.0,2019.0,660.0,8.0,0.0,19.0,0.0
Multiple carriers,Delhi,Cochin,1.0,13587.0,27.0,5.0,2019.0,720.0,9.0,0.0,21.0,0.0
Jet Airways,Delhi,Cochin,1.0,15554.0,18.0,5.0,2019.0,450.0,20.0,55.0,4.0,25.0
IndiGo,Banglore,Delhi,0.0,4823.0,3.0,6.0,2019.0,175.0,7.0,10.0,10.0,5.0
IndiGo,Banglore,Delhi,0.0,4591.0,15.0,4.0,2019.0,170.0,13.0,0.0,15.0,50.0
Jet Airways,Kolkata,Banglore,1.0,14781.0,21.0,5.0,2019.0,590.0,6.0,30.0,16.0,20.0
Multiple carriers,Delhi,Cochin,1.0,13377.0,6.0,6.0,2019.0,930.0,10.0,0.0,1.0,30.0
IndiGo,Banglore,Delhi,0.0,3419.0,9.0,4.0,2019.0,165.0,1.0,30.0,4.0,15.0
GoAir,Kolkata,Banglore,1.0,6686.0,1.0,5.0,2019.0,495.0,23.0,30.0,7.0,45.0
IndiGo,Delhi,Cochin,1.0,8542.0,9.0,5.0,2019.0,415.0,18.0,35.0,1.0,30.0
Jet Airways,Delhi,Cochin,2.0,11118.0,27.0,6.0,2019.0,1615.0,9.0,40.0,12.0,35.0
Air India,Delhi,Cochin,1.0,9929.0,15.0,6.0,2019.0,735.0,7.0,0.0,19.0,15.0
Air India,Kolkata,Banglore,2.0,12324.0,21.0,5.0,2019.0,765.0,16.0,50.0,5.0,35.0
Air India,Banglore,Delhi,0.0,6121.0,1.0,5.0,2019.0,170.0,21.0,5.0,23.0,55.0
Jet Airways,Kolkata,Banglore,1.0,14781.0,21.0,5.0,2019.0,730.0,21.0,10.0,9.0,20.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,9.0,6.0,2019.0,510.0,14.0,5.0,22.0,35.0
GoAir,Delhi,Cochin,1.0,4563.0,1.0,4.0,2019.0,370.0,7.0,25.0,13.0,35.0
Jet Airways,Delhi,Cochin,1.0,7438.0,21.0,3.0,2019.0,1570.0,2.0,15.0,4.0,25.0
IndiGo,Kolkata,Banglore,1.0,4226.0,9.0,5.0,2019.0,240.0,6.0,20.0,10.0,20.0
Jet Airways,Delhi,Cochin,1.0,13843.0,6.0,3.0,2019.0,1225.0,8.0,0.0,4.0,25.0
Air India,Kolkata,Banglore,1.0,7211.0,1.0,4.0,2019.0,1605.0,20.0,30.0,23.0,15.0
GoAir,Banglore,Delhi,0.0,7305.0,9.0,3.0,2019.0,175.0,11.0,40.0,14.0,35.0
Jet Airways,Delhi,Cochin,2.0,12142.0,6.0,6.0,2019.0,600.0,18.0,25.0,4.0,25.0
Jet Airways,Mumbai,Hyderabad,0.0,5678.0,15.0,5.0,2019.0,85.0,2.0,55.0,4.0,20.0
Jet Airways,Delhi,Cochin,1.0,10262.0,15.0,6.0,2019.0,600.0,9.0,0.0,19.0,0.0
Jet Airways,Delhi,Cochin,2.0,15339.0,27.0,6.0,2019.0,1390.0,13.0,25.0,12.0,35.0
Multiple carriers,Delhi,Cochin,1.0,11622.0,27.0,6.0,2019.0,585.0,9.0,15.0,19.0,0.0
Jet Airways,Mumbai,Hyderabad,0.0,8040.0,24.0,6.0,2019.0,90.0,8.0,45.0,10.0,15.0
Multiple carriers,Delhi,Cochin,1.0,13727.0,15.0,5.0,2019.0,570.0,11.0,30.0,21.0,0.0
IndiGo,Kolkata,Banglore,1.0,4226.0,21.0,5.0,2019.0,240.0,6.0,20.0,10.0,20.0
Vistara,Kolkata,Banglore,1.0,8610.0,9.0,6.0,2019.0,1640.0,17.0,0.0,20.0,20.0
IndiGo,Kolkata,Banglore,1.0,4226.0,6.0,5.0,2019.0,240.0,6.0,20.0,10.0,20.0
Jet Airways,Mumbai,Hyderabad,0.0,4995.0,9.0,5.0,2019.0,90.0,10.0,20.0,11.0,50.0
Air India,Delhi,Cochin,1.0,7258.0,3.0,6.0,2019.0,955.0,17.0,40.0,9.0,35.0
Jet Airways,Banglore,Delhi,1.0,7045.0,21.0,3.0,2019.0,530.0,22.0,50.0,7.0,40.0
Jet Airways,Kolkata,Banglore,1.0,14388.0,12.0,5.0,2019.0,730.0,16.0,30.0,4.0,40.0
Air Asia,Banglore,Delhi,0.0,4282.0,9.0,5.0,2019.0,170.0,4.0,55.0,7.0,45.0
Air India,Kolkata,Banglore,0.0,5510.0,15.0,6.0,2019.0,150.0,14.0,15.0,16.0,45.0
Air India,Delhi,Cochin,2.0,10975.0,3.0,6.0,2019.0,1420.0,9.0,45.0,9.0,25.0
IndiGo,Delhi,Cochin,1.0,6104.0,24.0,6.0,2019.0,480.0,17.0,30.0,1.0,30.0
Jet Airways,Delhi,Cochin,1.0,12373.0,9.0,5.0,2019.0,1425.0,19.0,15.0,19.0,0.0
Air India,Kolkata,Banglore,1.0,7452.0,9.0,5.0,2019.0,675.0,9.0,50.0,21.0,5.0
IndiGo,Banglore,Delhi,0.0,8033.0,24.0,3.0,2019.0,170.0,13.0,0.0,15.0,50.0
Jet Airways,Banglore,Delhi,0.0,7229.0,21.0,4.0,2019.0,175.0,11.0,10.0,14.0,5.0
Jet Airways,Mumbai,Hyderabad,0.0,4995.0,27.0,6.0,2019.0,90.0,10.0,20.0,11.0,50.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,9.0,5.0,2019.0,570.0,14.0,5.0,23.0,35.0
Jet Airways,Delhi,Cochin,1.0,12373.0,18.0,5.0,2019.0,825.0,22.0,50.0,12.0,35.0
Air India,Kolkata,Banglore,0.0,4460.0,3.0,4.0,2019.0,155.0,20.0,45.0,23.0,20.0
Jet Airways,Kolkata,Banglore,1.0,12681.0,1.0,4.0,2019.0,1430.0,20.0,0.0,19.0,50.0
Jet Airways,Kolkata,Banglore,1.0,14151.0,15.0,5.0,2019.0,395.0,17.0,0.0,23.0,35.0
GoAir,Kolkata,Banglore,1.0,8855.0,12.0,5.0,2019.0,455.0,16.0,40.0,0.0,15.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,24.0,5.0,2019.0,1655.0,20.0,0.0,23.0,35.0
Jet Airways,Banglore,Delhi,1.0,7832.0,21.0,3.0,2019.0,435.0,8.0,55.0,16.0,10.0
Jet Airways,Delhi,Cochin,1.0,10262.0,12.0,6.0,2019.0,395.0,21.0,50.0,4.0,25.0
Jet Airways,Kolkata,Banglore,1.0,14571.0,6.0,6.0,2019.0,1550.0,18.0,55.0,20.0,45.0
Jet Airways,Delhi,Cochin,1.0,10577.0,3.0,6.0,2019.0,660.0,8.0,0.0,19.0,0.0
Jet Airways,Delhi,Cochin,2.0,9905.0,15.0,6.0,2019.0,910.0,21.0,25.0,12.0,35.0
Jet Airways,Banglore,Delhi,1.0,14815.0,6.0,3.0,2019.0,640.0,14.0,5.0,0.0,45.0
SpiceJet,Chennai,Kolkata,0.0,3597.0,27.0,5.0,2019.0,140.0,17.0,45.0,20.0,5.0
Jet Airways,Kolkata,Banglore,1.0,11467.0,1.0,5.0,2019.0,1500.0,17.0,0.0,18.0,0.0
Jet Airways,Kolkata,Banglore,1.0,13067.0,6.0,5.0,2019.0,1365.0,20.0,25.0,19.0,10.0
IndiGo,Banglore,Delhi,0.0,12649.0,1.0,3.0,2019.0,175.0,18.0,25.0,21.0,20.0
Multiple carriers,Delhi,Cochin,1.0,13587.0,9.0,6.0,2019.0,420.0,14.0,0.0,21.0,0.0
IndiGo,Delhi,Cochin,0.0,6015.0,1.0,6.0,2019.0,195.0,14.0,25.0,17.0,40.0
Multiple carriers,Delhi,Cochin,1.0,16108.0,1.0,6.0,2019.0,465.0,11.0,30.0,19.0,15.0
Multiple carriers,Delhi,Cochin,1.0,7268.0,27.0,6.0,2019.0,795.0,6.0,0.0,19.0,15.0
Jet Airways,Banglore,Delhi,0.0,4544.0,27.0,4.0,2019.0,180.0,17.0,45.0,20.0,45.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,21.0,5.0,2019.0,730.0,21.0,10.0,9.0,20.0
Air India,Banglore,Delhi,2.0,11570.0,3.0,3.0,2019.0,920.0,17.0,25.0,8.0,45.0
Multiple carriers,Delhi,Cochin,1.0,9001.0,3.0,6.0,2019.0,455.0,11.0,40.0,19.0,15.0
IndiGo,Mumbai,Hyderabad,0.0,4784.0,3.0,3.0,2019.0,85.0,21.0,20.0,22.0,45.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,21.0,5.0,2019.0,705.0,6.0,30.0,18.0,15.0
Jet Airways,Delhi,Cochin,1.0,6540.0,27.0,3.0,2019.0,745.0,16.0,0.0,4.0,25.0
Air India,Kolkata,Banglore,0.0,4460.0,9.0,4.0,2019.0,155.0,20.0,45.0,23.0,20.0
Jet Airways,Delhi,Cochin,2.0,12347.0,21.0,3.0,2019.0,1465.0,18.0,25.0,18.0,50.0
IndiGo,Kolkata,Banglore,0.0,4804.0,9.0,6.0,2019.0,165.0,9.0,35.0,12.0,20.0
Jet Airways,Delhi,Cochin,2.0,20694.0,6.0,3.0,2019.0,1995.0,19.0,10.0,4.0,25.0
Jet Airways,Banglore,Delhi,0.0,8016.0,18.0,6.0,2019.0,180.0,17.0,45.0,20.0,45.0
IndiGo,Kolkata,Banglore,0.0,4174.0,3.0,4.0,2019.0,150.0,15.0,15.0,17.0,45.0
Jet Airways,Banglore,Delhi,0.0,8016.0,3.0,6.0,2019.0,175.0,15.0,15.0,18.0,10.0
SpiceJet,Banglore,Delhi,0.0,3573.0,21.0,5.0,2019.0,175.0,21.0,10.0,0.0,5.0
Vistara,Chennai,Kolkata,0.0,11982.0,1.0,5.0,2019.0,140.0,17.0,45.0,20.0,5.0
Air India,Banglore,Delhi,2.0,12778.0,12.0,3.0,2019.0,1525.0,8.0,50.0,10.0,15.0
IndiGo,Banglore,Delhi,1.0,13302.0,1.0,3.0,2019.0,285.0,16.0,50.0,21.0,35.0
IndiGo,Kolkata,Banglore,0.0,4778.0,6.0,3.0,2019.0,160.0,21.0,25.0,0.0,5.0
Air India,Delhi,Cochin,2.0,11071.0,21.0,3.0,2019.0,1490.0,6.0,50.0,7.0,40.0
Jet Airways,Delhi,Cochin,1.0,10262.0,24.0,6.0,2019.0,1505.0,11.0,30.0,12.0,35.0
Jet Airways,Mumbai,Hyderabad,0.0,4995.0,18.0,6.0,2019.0,85.0,2.0,55.0,4.0,20.0
Jet Airways,Kolkata,Banglore,1.0,13067.0,24.0,5.0,2019.0,800.0,20.0,25.0,9.0,45.0
IndiGo,Kolkata,Banglore,0.0,4804.0,12.0,6.0,2019.0,165.0,9.0,35.0,12.0,20.0
Air India,Banglore,Delhi,1.0,11654.0,3.0,3.0,2019.0,410.0,9.0,30.0,16.0,20.0
Jet Airways,Banglore,Delhi,0.0,7229.0,9.0,5.0,2019.0,175.0,11.0,10.0,14.0,5.0
Air India,Mumbai,Hyderabad,0.0,3100.0,15.0,3.0,2019.0,75.0,19.0,30.0,20.0,45.0
IndiGo,Chennai,Kolkata,0.0,3597.0,15.0,6.0,2019.0,140.0,19.0,35.0,21.0,55.0
Jet Airways,Delhi,Cochin,2.0,15129.0,9.0,5.0,2019.0,1615.0,9.0,40.0,12.0,35.0
IndiGo,Delhi,Cochin,1.0,6600.0,27.0,5.0,2019.0,425.0,5.0,5.0,12.0,10.0
Jet Airways,Kolkata,Banglore,1.0,13941.0,6.0,5.0,2019.0,1655.0,6.0,30.0,10.0,5.0
Multiple carriers,Delhi,Cochin,1.0,7363.0,21.0,3.0,2019.0,455.0,18.0,0.0,1.0,35.0
IndiGo,Kolkata,Banglore,1.0,6711.0,6.0,6.0,2019.0,315.0,21.0,0.0,2.0,15.0
Jet Airways,Delhi,Cochin,1.0,12767.0,21.0,3.0,2019.0,650.0,8.0,0.0,18.0,50.0
Air India,Delhi,Cochin,1.0,12029.0,27.0,5.0,2019.0,555.0,10.0,0.0,19.0,15.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,9.0,6.0,2019.0,705.0,6.0,30.0,18.0,15.0
Vistara,Banglore,Delhi,0.0,4668.0,1.0,6.0,2019.0,170.0,21.0,0.0,23.0,50.0
Air India,Delhi,Cochin,2.0,8656.0,27.0,3.0,2019.0,1410.0,19.0,45.0,19.0,15.0
Multiple carriers,Delhi,Cochin,1.0,12192.0,3.0,6.0,2019.0,910.0,3.0,50.0,19.0,0.0
IndiGo,Delhi,Cochin,0.0,5601.0,27.0,5.0,2019.0,195.0,21.0,5.0,0.0,20.0
IndiGo,Chennai,Kolkata,0.0,3850.0,24.0,5.0,2019.0,140.0,7.0,55.0,10.0,15.0
Jet Airways,Banglore,Delhi,1.0,17261.0,6.0,3.0,2019.0,830.0,20.0,35.0,10.0,25.0
Air India,Delhi,Cochin,1.0,8907.0,6.0,6.0,2019.0,570.0,13.0,30.0,23.0,0.0
Jet Airways,Banglore,Delhi,1.0,9623.0,15.0,3.0,2019.0,390.0,5.0,50.0,12.0,20.0
Jet Airways,Mumbai,Hyderabad,0.0,5678.0,6.0,6.0,2019.0,90.0,19.0,35.0,21.0,5.0
Multiple carriers,Delhi,Cochin,1.0,15342.0,6.0,3.0,2019.0,465.0,11.0,30.0,19.0,15.0
Jet Airways,Banglore,Delhi,0.0,6478.0,6.0,6.0,2019.0,180.0,8.0,20.0,11.0,20.0
Jet Airways,Delhi,Cochin,0.0,9564.0,21.0,6.0,2019.0,195.0,11.0,0.0,14.0,15.0
Multiple carriers,Delhi,Cochin,1.0,17267.0,6.0,3.0,2019.0,450.0,8.0,0.0,15.0,30.0
IndiGo,Delhi,Cochin,0.0,5601.0,3.0,6.0,2019.0,195.0,5.0,35.0,8.0,50.0
Air India,Delhi,Cochin,1.0,28322.0,1.0,3.0,2019.0,1660.0,4.0,0.0,7.0,40.0
SpiceJet,Chennai,Kolkata,0.0,7298.0,1.0,3.0,2019.0,155.0,9.0,30.0,12.0,5.0
Vistara,Kolkata,Banglore,1.0,8452.0,15.0,5.0,2019.0,765.0,20.0,20.0,9.0,5.0
Jet Airways,Delhi,Cochin,1.0,16079.0,21.0,5.0,2019.0,300.0,14.0,0.0,19.0,0.0
IndiGo,Banglore,Delhi,0.0,3943.0,27.0,4.0,2019.0,170.0,22.0,10.0,1.0,0.0
Jet Airways,Delhi,Cochin,0.0,7202.0,12.0,6.0,2019.0,195.0,11.0,0.0,14.0,15.0
Multiple carriers,Delhi,Cochin,1.0,7268.0,24.0,6.0,2019.0,535.0,10.0,20.0,19.0,15.0
SpiceJet,Kolkata,Banglore,0.0,3841.0,15.0,5.0,2019.0,155.0,6.0,55.0,9.0,30.0
IndiGo,Kolkata,Banglore,0.0,4148.0,15.0,3.0,2019.0,160.0,21.0,25.0,0.0,5.0
Jet Airways,Delhi,Cochin,2.0,13292.0,27.0,6.0,2019.0,1620.0,9.0,35.0,12.0,35.0
Multiple carriers,Delhi,Cochin,1.0,7408.0,1.0,6.0,2019.0,510.0,17.0,0.0,1.0,30.0
Jet Airways,Kolkata,Banglore,1.0,8586.0,24.0,5.0,2019.0,735.0,20.0,0.0,8.0,15.0
Multiple carriers,Delhi,Cochin,1.0,15411.0,3.0,3.0,2019.0,595.0,8.0,55.0,18.0,50.0
IndiGo,Kolkata,Banglore,0.0,4148.0,21.0,3.0,2019.0,160.0,21.0,25.0,0.0,5.0
IndiGo,Delhi,Cochin,1.0,7191.0,6.0,5.0,2019.0,810.0,7.0,30.0,21.0,0.0
Air India,Mumbai,Hyderabad,0.0,4937.0,3.0,3.0,2019.0,80.0,21.0,5.0,22.0,25.0
Jet Airways,Kolkata,Banglore,1.0,8066.0,9.0,5.0,2019.0,870.0,20.0,25.0,10.0,55.0
Multiple carriers,Delhi,Cochin,1.0,8925.0,27.0,5.0,2019.0,930.0,10.0,0.0,1.0,30.0
SpiceJet,Chennai,Kolkata,0.0,7298.0,3.0,3.0,2019.0,140.0,17.0,45.0,20.0,5.0
Multiple carriers,Delhi,Cochin,1.0,7485.0,21.0,5.0,2019.0,560.0,11.0,40.0,21.0,0.0
Air India,Delhi,Cochin,2.0,9443.0,24.0,6.0,2019.0,1595.0,16.0,40.0,19.0,15.0
Jet Airways,Mumbai,Hyderabad,0.0,4050.0,3.0,3.0,2019.0,90.0,2.0,55.0,4.0,25.0
Jet Airways,Mumbai,Hyderabad,0.0,4995.0,21.0,5.0,2019.0,90.0,10.0,20.0,11.0,50.0
Air India,Kolkata,Banglore,2.0,11542.0,21.0,5.0,2019.0,1700.0,9.0,25.0,13.0,45.0
Jet Airways,Banglore,Delhi,0.0,8016.0,27.0,6.0,2019.0,175.0,11.0,10.0,14.0,5.0
Multiple carriers,Delhi,Cochin,1.0,7268.0,27.0,6.0,2019.0,455.0,11.0,40.0,19.0,15.0
Air India,Delhi,Cochin,2.0,10441.0,27.0,6.0,2019.0,1275.0,22.0,0.0,19.0,15.0
SpiceJet,Banglore,Delhi,0.0,6860.0,3.0,3.0,2019.0,175.0,9.0,35.0,12.0,30.0
Multiple carriers,Delhi,Cochin,1.0,14343.0,9.0,3.0,2019.0,515.0,17.0,0.0,1.0,35.0
IndiGo,Banglore,Delhi,0.0,4823.0,9.0,4.0,2019.0,175.0,18.0,55.0,21.0,50.0
Jet Airways,Delhi,Cochin,2.0,14441.0,3.0,6.0,2019.0,425.0,5.0,30.0,12.0,35.0
IndiGo,Delhi,Cochin,1.0,6704.0,9.0,5.0,2019.0,490.0,14.0,20.0,22.0,30.0
Air India,Banglore,Delhi,1.0,13492.0,12.0,3.0,2019.0,495.0,0.0,30.0,8.0,45.0
IndiGo,Banglore,Delhi,1.0,8738.0,3.0,3.0,2019.0,295.0,12.0,10.0,17.0,5.0
Multiple carriers,Delhi,Cochin,1.0,14848.0,27.0,6.0,2019.0,375.0,13.0,0.0,19.0,15.0
GoAir,Banglore,Delhi,0.0,5048.0,18.0,4.0,2019.0,175.0,7.0,45.0,10.0,40.0
Jet Airways,Delhi,Cochin,2.0,16263.0,27.0,5.0,2019.0,505.0,20.0,0.0,4.0,25.0
Air Asia,Kolkata,Banglore,0.0,4409.0,12.0,4.0,2019.0,150.0,19.0,55.0,22.0,25.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,9.0,5.0,2019.0,590.0,8.0,25.0,18.0,15.0
Vistara,Banglore,Delhi,0.0,4668.0,27.0,6.0,2019.0,160.0,7.0,0.0,9.0,40.0
Air India,Kolkata,Banglore,2.0,11222.0,21.0,5.0,2019.0,1415.0,8.0,20.0,7.0,55.0
Jet Airways,Banglore,Delhi,0.0,8016.0,18.0,6.0,2019.0,175.0,15.0,50.0,18.0,45.0
Jet Airways,Delhi,Cochin,1.0,12373.0,18.0,5.0,2019.0,335.0,22.0,50.0,4.0,25.0
Air India,Kolkata,Banglore,1.0,10203.0,12.0,5.0,2019.0,1185.0,20.0,30.0,16.0,15.0
Air India,Delhi,Cochin,2.0,10441.0,1.0,6.0,2019.0,1275.0,22.0,0.0,19.0,15.0
IndiGo,Delhi,Cochin,1.0,11378.0,3.0,6.0,2019.0,305.0,23.0,30.0,4.0,35.0
Jet Airways,Delhi,Cochin,2.0,10919.0,15.0,6.0,2019.0,830.0,14.0,35.0,4.0,25.0
SpiceJet,Delhi,Cochin,1.0,5583.0,3.0,6.0,2019.0,315.0,6.0,5.0,11.0,20.0
Multiple carriers,Delhi,Cochin,1.0,7677.0,6.0,6.0,2019.0,645.0,8.0,30.0,19.0,15.0
Jet Airways,Mumbai,Hyderabad,0.0,4050.0,21.0,5.0,2019.0,85.0,2.0,55.0,4.0,20.0
IndiGo,Banglore,Delhi,0.0,4823.0,21.0,5.0,2019.0,175.0,18.0,25.0,21.0,20.0
IndiGo,Banglore,Delhi,0.0,7303.0,24.0,3.0,2019.0,170.0,16.0,55.0,19.0,45.0
IndiGo,Delhi,Cochin,1.0,6386.0,1.0,6.0,2019.0,345.0,2.0,0.0,7.0,45.0
IndiGo,Banglore,Delhi,0.0,4823.0,24.0,4.0,2019.0,175.0,18.0,55.0,21.0,50.0
IndiGo,Delhi,Cochin,1.0,6979.0,6.0,5.0,2019.0,845.0,11.0,25.0,1.0,30.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,6.0,6.0,2019.0,1660.0,18.0,55.0,22.0,35.0
Multiple carriers,Delhi,Cochin,1.0,13587.0,15.0,6.0,2019.0,835.0,7.0,5.0,21.0,0.0
Jet Airways,Kolkata,Banglore,1.0,14571.0,9.0,6.0,2019.0,365.0,16.0,30.0,22.0,35.0
Air India,Delhi,Cochin,2.0,13591.0,6.0,6.0,2019.0,1730.0,14.0,25.0,19.0,15.0
Jet Airways,Delhi,Cochin,2.0,21219.0,24.0,5.0,2019.0,440.0,11.0,40.0,19.0,0.0
Air India,Mumbai,Hyderabad,0.0,10082.0,1.0,3.0,2019.0,90.0,13.0,55.0,15.0,25.0
Air India,Delhi,Cochin,1.0,8372.0,6.0,6.0,2019.0,640.0,21.0,0.0,7.0,40.0
IndiGo,Delhi,Cochin,1.0,11600.0,3.0,3.0,2019.0,885.0,7.0,35.0,22.0,20.0
Jet Airways,Kolkata,Banglore,1.0,14388.0,12.0,5.0,2019.0,910.0,18.0,55.0,10.0,5.0
Jet Airways,Kolkata,Banglore,1.0,14571.0,24.0,5.0,2019.0,425.0,16.0,30.0,23.0,35.0
Air India,Kolkata,Banglore,2.0,13164.0,21.0,5.0,2019.0,895.0,8.0,20.0,23.0,15.0
IndiGo,Banglore,Delhi,0.0,4545.0,18.0,3.0,2019.0,170.0,22.0,20.0,1.0,10.0
Jet Airways,Kolkata,Banglore,1.0,11134.0,24.0,3.0,2019.0,660.0,21.0,10.0,8.0,10.0
IndiGo,Banglore,Delhi,0.0,7648.0,3.0,3.0,2019.0,170.0,13.0,0.0,15.0,50.0
Jet Airways,Delhi,Cochin,2.0,11733.0,6.0,6.0,2019.0,1025.0,19.0,30.0,12.0,35.0
Multiple carriers,Delhi,Cochin,1.0,8073.0,18.0,5.0,2019.0,930.0,10.0,0.0,1.0,30.0
IndiGo,Banglore,Delhi,0.0,3419.0,3.0,4.0,2019.0,165.0,1.0,30.0,4.0,15.0
Air India,Delhi,Cochin,3.0,11543.0,27.0,6.0,2019.0,1585.0,5.0,15.0,7.0,40.0
IndiGo,Banglore,Delhi,0.0,4284.0,6.0,5.0,2019.0,175.0,0.0,30.0,3.0,25.0
Air India,Delhi,Cochin,1.0,7532.0,21.0,3.0,2019.0,1640.0,6.0,5.0,9.0,25.0
Vistara,Delhi,Cochin,0.0,6216.0,21.0,6.0,2019.0,190.0,14.0,40.0,17.0,50.0
IndiGo,Banglore,Delhi,1.0,4259.0,9.0,3.0,2019.0,295.0,16.0,55.0,21.0,50.0
Vistara,Kolkata,Banglore,1.0,9922.0,12.0,5.0,2019.0,965.0,17.0,0.0,9.0,5.0
IndiGo,Kolkata,Banglore,0.0,4174.0,6.0,4.0,2019.0,155.0,22.0,15.0,0.0,50.0
Air India,Kolkata,Banglore,2.0,11642.0,9.0,6.0,2019.0,765.0,16.0,50.0,5.0,35.0
IndiGo,Mumbai,Hyderabad,0.0,2227.0,3.0,6.0,2019.0,95.0,20.0,5.0,21.0,40.0
Air India,Delhi,Cochin,1.0,10671.0,15.0,5.0,2019.0,1125.0,13.0,30.0,8.0,15.0
Jet Airways,Delhi,Cochin,1.0,12373.0,18.0,5.0,2019.0,865.0,14.0,0.0,4.0,25.0
Jet Airways,Banglore,Delhi,0.0,5198.0,6.0,4.0,2019.0,175.0,15.0,15.0,18.0,10.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,6.0,6.0,2019.0,1220.0,20.0,0.0,16.0,20.0
Jet Airways,Kolkata,Banglore,1.0,12681.0,1.0,4.0,2019.0,1220.0,20.0,0.0,16.0,20.0
Jet Airways,Banglore,Delhi,1.0,11087.0,9.0,3.0,2019.0,340.0,5.0,45.0,11.0,25.0
Jet Airways,Mumbai,Hyderabad,0.0,4995.0,24.0,5.0,2019.0,85.0,7.0,5.0,8.0,30.0
Jet Airways,Mumbai,Hyderabad,0.0,8040.0,18.0,6.0,2019.0,85.0,7.0,5.0,8.0,30.0
Jet Airways,Delhi,Cochin,1.0,10262.0,27.0,6.0,2019.0,1325.0,20.0,55.0,19.0,0.0
Jet Airways,Banglore,Delhi,0.0,4544.0,1.0,4.0,2019.0,180.0,17.0,45.0,20.0,45.0
Jet Airways,Kolkata,Banglore,1.0,10844.0,18.0,5.0,2019.0,590.0,8.0,25.0,18.0,15.0
Vistara,Kolkata,Banglore,1.0,8452.0,1.0,5.0,2019.0,965.0,17.0,0.0,9.0,5.0
Jet Airways,Delhi,Cochin,2.0,18804.0,24.0,6.0,2019.0,440.0,11.0,40.0,19.0,0.0
IndiGo,Kolkata,Banglore,1.0,9413.0,24.0,3.0,2019.0,340.0,14.0,30.0,20.0,10.0
Air Asia,Banglore,Delhi,0.0,3383.0,15.0,5.0,2019.0,170.0,23.0,55.0,2.0,45.0
Jet Airways,Banglore,Delhi,1.0,9134.0,15.0,3.0,2019.0,1090.0,14.0,5.0,8.0,15.0
GoAir,Delhi,Cochin,1.0,3876.0,24.0,6.0,2019.0,540.0,10.0,35.0,19.0,35.0
Air Asia,Delhi,Cochin,1.0,13474.0,3.0,3.0,2019.0,865.0,16.0,45.0,7.0,10.0
Air India,Banglore,Delhi,0.0,6961.0,24.0,6.0,2019.0,170.0,21.0,5.0,23.0,55.0
Jet Airways,Delhi,Cochin,2.0,15129.0,9.0,5.0,2019.0,1195.0,23.0,5.0,19.0,0.0
SpiceJet,Banglore,Delhi,0.0,3573.0,24.0,4.0,2019.0,175.0,21.0,10.0,0.0,5.0
Jet Airways,Banglore,Delhi,1.0,11087.0,12.0,3.0,2019.0,1425.0,20.0,35.0,20.0,20.0
Jet Airways,Banglore,Delhi,1.0,7832.0,21.0,3.0,2019.0,1050.0,16.0,55.0,10.0,25.0
Jet Airways,Delhi,Cochin,2.0,13344.0,6.0,6.0,2019.0,425.0,5.0,30.0,12.0,35.0
IndiGo,Delhi,Cochin,1.0,6838.0,27.0,3.0,2019.0,615.0,10.0,45.0,21.0,0.0
